Quote,Start Location,End Location,Is Quote
"""How good she is to me! What _do_ girls do who haven't any mothers to
help them through their troubles?""",1002845,1002949,True
"""how the deuce she got there.""",1003449,1003479,True
"""Hoffmann, Swartz, & Co.""",1004101,1004126,True
"""It serves me right! What business had I to put on all my best things
and come philandering down here, hoping to see the Professor? Jo, I'm
ashamed of you! No, you shall _not_ go there to borrow an umbrella, or
find out where he is, from his friends. You shall trudge away, and do
your errands in the rain; and if you catch your death and ruin your
bonnet, it's no more than you deserve. Now then!""",1004198,1004596,True
"""I beg pardon, ma'am,""",1004790,1004812,True
"""I feel to know the strong-minded lady who goes so bravely under many
horse-noses, and so fast through much mud. What do you down here, my
friend?""",1005294,1005441,True
"""I'm shopping.""",1005443,1005458,True
"""You haf no umbrella. May I go also, and take for you the bundles?""",1005615,1005682,True
"""Yes, thank you.""",1005684,1005701,True
"""We thought you had gone,""",1006065,1006091,True
"""Did you believe that I should go with no farewell to those who haf been
so heavenly kind to me?""",1006255,1006352,True
"""No, _I_ didn't; I knew you were busy about your own affairs, but we
rather missed you,--father and mother especially.""",1006465,1006584,True
"""And you?""",1006586,1006596,True
"""I'm always glad to see you, sir.""",1006598,1006632,True
"""I thank you, and come one time more before I go.""",1006827,1006877,True
"""You _are_ going, then?""",1006879,1006903,True
"""I haf no longer any business here; it is done.""",1006905,1006953,True
"""Successfully, I hope?""",1006955,1006978,True
"""I ought to think so, for I haf a way opened to me by which I can make
my bread and gif my Jünglings much help.""",1007058,1007170,True
"""Tell me, please! I like to know all about the--the boys,""",1007172,1007230,True
"""That is so kind, I gladly tell you. My friends find for me a place in
a college, where I teach as at home, and earn enough to make the way
smooth for Franz and Emil. For this I should be grateful, should I not?""",1007249,1007461,True
"""Indeed you should. How splendid it will be to have you doing what you
like, and be able to see you often, and the boys!""",1007463,1007584,True
"""Ah! but we shall not meet often, I fear; this place is at the West.""",1007681,1007750,True
"""So far away!""",1007752,1007766,True
"""So far away!""",1007752,1007766,True
"""Here's the place for my errands; will you come in? It won't take long.""",1008841,1008913,True
"""twilled""",1009216,1009225,True
"""Should we not do a little what you call shopping for the babies, and
haf a farewell feast to-night if I go for my last call at your so
pleasant home?""",1009717,1009868,True
"""What will we buy?""",1009932,1009951,True
"""May they haf oranges and figs?""",1010081,1010113,True
"""They eat them when they can get them.""",1010153,1010192,True
"""Do you care for nuts?""",1010194,1010217,True
"""Like a squirrel.""",1010219,1010237,True
"""Hamburg grapes; yes, we shall surely drink to the Fatherland in those?""",1010239,1010311,True
"""Miss Marsch, I haf a great favor to ask of you,""",1010825,1010874,True
"""Yes, sir;""",1010938,1010949,True
"""I am bold to say it in spite of the rain, because so short a time
remains to me.""",1011021,1011103,True
"""Yes, sir;""",1010938,1010949,True
"""I wish to get a little dress for my Tina, and I am too stupid to go
alone. Will you kindly gif me a word of taste and help?""",1011198,1011323,True
"""Yes, sir;""",1010938,1010949,True
"""Perhaps also a shawl for Tina's mother, she is so poor and sick, and
the husband is such a care. Yes, yes, a thick, warm shawl would be a
friendly thing to take the little mother.""",1011428,1011609,True
"""I'll do it with pleasure, Mr. Bhaer. I'm going very fast and he's
getting dearer every minute,""",1011611,1011707,True
"""Your lady may prefer this; it's a superior article, a most desirable
color, quite chaste and genteel,""",1012059,1012162,True
"""Does this suit you, Mr. Bhaer?""",1012309,1012341,True
"""Excellently well; we will haf it,""",1012442,1012477,True
"""Now shall we go home?""",1012617,1012640,True
"""Yes; it's late, and I'm _so_ tired.""",1012695,1012732,True
"""This is not our omniboos,""",1013316,1013343,True
"""I beg your pardon, I didn't see the name distinctly. Never mind, I can
walk. I'm used to plodding in the mud,""",1013446,1013557,True
"""Heart's dearest, why do you cry?""",1013837,1013871,True
"""Because you are going away.""",1014124,1014153,True
"""Ach, mein Gott, that is _so_ good!""",1014155,1014191,True
"""Jo, I haf nothing
but much love to gif you; I came to see if you could care for it, and I
waited to be sure that I was something more than a friend. Am I? Can
you make a little place in your heart for old Fritz?""",1014279,1014492,True
"""Oh, yes!""",1014523,1014533,True
"""Jove-like""",1015662,1015673,True
"""Oh, yes!""",1014523,1014533,True
"""Friedrich, why didn't you--""",1016724,1016753,True
"""Ah, heaven, she gifs me the name that no one speaks since Minna died!""",1016755,1016826,True
"""I always call you so to myself--I forgot; but I won't, unless you like
it.""",1016906,1016982,True
"""Like it? it is more sweet to me than I can tell. Say 'thou,' also, and
I shall say your language is almost as beautiful as mine.""",1016984,1017114,True
"""Isn't 'thou' a little sentimental?""",1017116,1017152,True
"""Sentimental? Yes. Thank Gott, we Germans believe in sentiment, and keep
ourselves young mit it. Your English 'you' is so cold, say 'thou,'
heart's dearest, it means so much to me,""",1017209,1017390,True
"""Well, then, why didn't thou tell me all this sooner?""",1017464,1017518,True
"""Now I shall haf to show thee all my heart, and I so gladly will,
because thou must take care of it hereafter. See, then, my Jo,--ah, the
dear, funny little name!--I had a wish to tell something the day I said
good-by, in New York; but I thought the handsome friend was betrothed to
thee, and so I spoke not. Wouldst thou have said 'Yes,' then, if I _had_
spoken?""",1017540,1017904,True
"""I don't know; I'm afraid not, for I didn't have any heart just then.""",1017906,1017976,True
"""Prut! that I do not believe. It was asleep till the fairy prince came
through the wood, and waked it up. Ah, well, 'Die erste Liebe ist die
beste;' but that I should not expect.""",1017978,1018157,True
"""Yes, the first love _is_ the best; so be contented, for I never had
another. Teddy was only a boy, and soon got over his little fancy,""",1018159,1018295,True
"""Good! then I shall rest happy, and be sure that thou givest me all. I
haf waited so long, I am grown selfish, as thou wilt find, Professorin.""",1018350,1018493,True
"""I like that,""",1018495,1018509,True
"""Now tell me what
brought you, at last, just when I most wanted you?""",1018549,1018618,True
"""This;""",1018620,1018627,True
"""How could that bring you?""",1018870,1018897,True
"""I found it by chance; I knew it by the names and the initials, and in
it there was one little verse that seemed to call me. Read and find him;
I will see that you go not in the wet.""",1018935,1019118,True
